	N1260_1_1	N1261_1_1	N1262_1_1	N1263_1_1	N1264_1_1	N1265_1_1	N1266_1_1	N1267_1_1	N1268_1_1	N1269_1_1	N1270_1_1	N1271_2_2	N1272_2_2	N1273_2_2	N1274_2_2	N1275_1_1	N1276_1_1	N1277_1_1	N1279_2_2	N1280_2_2	N1282_2_2	N1283_2_2	N1284_2_2	N1285_1_1	N1286_2_2	N1287_1_1	N1288_2_2	N1290_2_2	N1291_2_2	N1292_2_2	N1293_2_2	N1294_2_2	N1295_1_1	N1296_1_1	N1297_2_2	N1298_2_2	N1299_2_2	N1300_2_2	N1301_2_2	N1302_2_2	N1307_1_1	N1308_1_1	N1309_2_2	CD6582_2_2	CD6584_1_1	CD6586_1_1	CD6591_2_2	CD6594_2_2	CD6595_1_1	CD6598_1_1	CD6601_1_1	CD6604_2_2	CD6608_2_2	CD6610_2_2	CD6620_1_1	CD6636_1_1	CD6643_1_1	CD6644_1_1	CD6645_1_1	CD6647_1_1	CD6649_1_1	CD6650_1_1	CD6651_1_1	CD6654_1_1	CD6657_1_1	CD6700_1_1	CD6703_1_1	CD6716_2_2	CD6722_1_1	CD6733_1_1	CD8049_2_2	CD8051_2_2	CD8059_2_2	CD8117_2_2	CD8118_2_2	CD8119_2_2	CD8122_2_2	CD8144_2_2	CD8145_1_1	CD8149_2_2	CD8185_2_2	CD8196_2_2	CD8197_2_2	CD8203_2_2	CD8211_2_2	CD8212_2_2	CD8234_2_2	CD8239_2_2	CD8243_2_2	CD8257_2_2	CD8264_2_2	CD8305_2_2	CD8313_2_2	CD8321_2_2	CD8330_2_2	CD8331_2_2	CD8350_2_2	CD8355_2_2	CD8367_2_2	CD8368_2_2	CD8376_2_2	CD8380_2_2
B88	0	0.000801217	0	0.002070223	0	0.000706783	0.27344985	0	0	0	0	0.007115928	0	0	0	0.000326432	0	0.002643811	0.000564699	0	0	0	0.003914832	0.000684173	0.00263401	0	0.019954638	0.000768401	0.000789679	0.001558165	0.000412933	0.000716079	0.00124535	0	0	0	0.05470694	0.001896021	0	0	0.000980615	0	0.001756577	2.008409683	0.10327254	0.884830292	4.657566027	0.165203306	0.89311435	2.584746942	1.5649008	0.132183533	0.695486472	4.230489787	1.802220937	1.314180932	0.961902492	3.115646653	0.797846386	0.279477761	1.615554991	0.044490965	1.859552244	0.504933042	0.164254784	0.458631745	2.159423374	5.123717293	0.244211889	0.072688105	1.268546604	2.145153427	2.625018896	0	4.106515516	0.000485643	0.048104832	0.955945844	0.478727164	0.432262471	3.831520076	1.324228171	1.58524808	3.86801429	1.076172348	0.837872241	0.471319856	1.670098916	1.172368242	0.604577262	0.064247251	1.57681171	0.613067188	0	0.863686633	0.627168749	2.895039926	7.017030406	2.034458376	0.242533069	0.915733388	2.690576715
B89	0.474755304	0.17295977	0.114963401	0.036748256	0.079092962	0.052919832	0.546785632	0.021326767	0.014740885	0.040388645	0.061229755	0.041235125	0.025688277	0.016242661	0.113626096	0.027342543	0.012889475	0.122939155	0.076566676	0.021076995	0.089185994	0.025435899	0.25580889	0.014136405	0.089717046	0.033634205	0.503213341	0.06335533	0.093187744	0.015378699	0.011677096	0.046016082	0.062890571	0.058782605	0.027016762	0.120641134	0.066727804	0.08259482	0.088489062	0.304122075	0.47556071	0.161592901	0.029987714	1.949556112	0.124967302	1.828102668	3.357819093	0.654422113	0.782982828	1.215199517	0.163099817	0.920194949	1.69169362	1.20429057	1.153523251	2.15830992	0.500265424	1.885196865	1.000117944	0.414975417	2.336978492	0.532794476	2.596408378	0.6098037	0.216215499	1.26386966	0.53056558	3.858739631	0.390655921	0.112404775	5.376088024	0.96494452	1.779980904	0.14801194	3.60349292	0.029814382	0.368997408	3.507255422	0.259474839	1.085326418	3.590753807	1.486953766	0.79310631	3.056373572	0.450500911	1.383554178	0.395962003	0.982723034	9.368635751	2.286186132	0.135204051	1.310077528	0.96749596	0.243295776	1.268912214	0.70540183	3.655883158	1.247712827	0.675711761	0.251048094	2.129364235	3.095165364
B90	0.011230088	0.0061845	0.009793941	0.009763511	0.042560501	0.024022335	0.229394967	0.012241165	0.005291534	0.067994964	0.062248954	0.007833771	0.032896163	0	0	0.008853734	0	0	0.02577399	0.005847931	0.015343777	0.046981135	0	0.031942633	0.015773266	0.021067358	0.253006793	0.010732019	0.014662295	0.010833183	0.023862267	0.106450897	0.068053548	0.023713251	0	0.181645482	0.048542403	0	0.141717248	0.022134865	0.212011066	0.010965081	0.007431831	3.516769519	0.057666909	0.242406695	6.142772155	0.110766684	0.838460981	2.153382627	1.756802666	0.046578141	2.066594714	3.958219407	2.443045209	2.533929214	1.317728669	4.042523877	1.541747626	0.193864719	2.588606017	0.062745871	2.006100217	0.572356838	0.04699354	0.859382468	2.684298128	4.068304859	0.584643071	0.768667463	1.95539921	2.26422527	2.25338472	0.009896239	4.831160308	0.01461871	0.170703866	0.551468297	0.304360783	0	3.911868366	3.196207582	1.387800528	4.510532564	1.718881622	1.794216949	0.165544097	1.439073223	3.834903994	0.676726373	0.123793156	3.189350407	1.27733863	0.006684402	2.902157452	0.160047581	4.691047974	4.5010295	0.042646815	0.212276096	0.784557305	4.771755051
B91	0.013353145	0	0.005547422	0.003677863	0	0.006878496	0.062434239	0	0.006839419	0.00313825	0.016046063	0	0.005844496	0	0	0.006252205	0.002289873	0.010174355	0	0	0.021569116	0.045956683	0.008448685	0.008627215	0.024932211	0	0.012156839	0.003776876	0.009955368	0.008286443	0.007804692	0	0.041597451	0	0	0.034448232	0.058851756	0.002885181	0	0	0	0.00728707	0.006357737	3.557580552	0.011698245	7.205954056	2.106006774	0.905091311	1.796067666	2.36229102	0.473171034	0.026463246	1.30861862	1.012101037	1.888917214	2.467009889	1.235364138	4.201208357	0.762571768	0.078771342	1.703002021	0.073177666	2.603757625	2.081821573	0.015247854	0.590689853	1.990101337	4.147791529	0.194416838	0.018011651	2.311408305	2.088054854	2.094346378	0.003157429	6.255831405	0.001622208	0.041477255	0.191028812	0.180945766	0.844198997	8.489163339	2.065425805	1.575593206	3.84552432	1.310843112	0.648098761	0.401978663	0.269589677	1.949180599	0.291522456	0.057926359	3.18322459	1.008673305	0.014476458	2.37967343	0.101309374	1.557582377	4.753321428	3.115819805	0.35181416	6.142733117	1.826753338
B92	0.046261942	0.071946554	0.081327178	0.01574453	0.050670816	0.042805247	0.683331628	0.07408191	0.064588987	1.326057298	0.352889993	0.01400664	0.014388612	0.566235177	0.130971271	0.151108954	0.097608154	0.094141883	0	0	0.318667494	0.260688834	0.042092661	0.081115366	0.064101042	0.061157159	1.636626559	1.128152817	0.402941846	3.949755523	0.061854018	0.290244963	0.087532128	0.302299207	0.131148271	1.706108389	0.153895984	0.335096065	0.328266823	0.879307894	0.122033796	0.11847027	0.056458896	3.60999158	0.347953627	1.299563937	1.973672045	0.088322884	0.6549191	2.451635526	0.670877583	1.595766963	2.91871004	3.388109866	1.985436196	5.535595586	0.689413735	4.944589652	3.83771741	0.894910925	3.881883984	0.489415652	4.262314821	0.548308275	0.32637256	2.130978964	0.244620616	4.98526235	0.480929755	0.097426912	1.275043977	1.283541685	3.654091456	0.087625175	1.9044655	0.033198807	0.588288698	3.139135875	0.550832548	0	2.49200906	3.374641046	1.605698983	4.083343147	1.413396565	1.174359586	1.097818058	1.777667265	10.3236074	1.864031955	0.153254799	4.958125443	0.942658792	0.039038588	0.689338764	1.326981691	3.793270775	1.253355702	1.44436796	0.446284292	0.200653612	4.21336924
B93	0	0	0	0.001060034	0	0	0.263686518	0	0	0	0	0	0.001659684	0	0	0	0	0	0	0	0	0.005820267	0.008981906	0	0	0.006853787	0.019722724	0	0	0	0	0	0	0.002835687	0	0	0.031345337	0	0.007690399	0	0	0.002827955	0	3.05664141	0.092293436	0.160303032	5.445738254	0.010319317	1.554801013	2.291934604	1.554475055	0.059430025	1.839988814	3.341105693	2.440584369	2.389247302	1.250232377	3.48789644	1.411772177	0.235717838	2.57770978	0	1.872382448	0.753364994	0.098727576	0.87183262	2.570658964	4.157118021	0.50584029	3.937856669	2.021987677	2.502834515	2.161351121	0	4.767488815	0	0.057881543	0.798488475	0.313946043	0.10698326	3.717210395	3.271763312	1.299503154	3.98848715	1.797989844	1.672161609	0.060792436	1.383615434	3.258132538	0.664760373	0.132454906	2.942621119	1.130510086	0	1.930559124	0.193996332	4.429001735	4.203879232	0.067817272	0.203420367	0.873577033	3.959749148
B94	1.80170379	1.16180918	0.975361523	1.004679498	2.691564968	3.036184199	0.257841443	0.698716625	1.097589482	0.487035704	0.257882546	0.322752102	0.513092315	0.441551521	2.742872615	1.12189942	1.707630933	2.375715864	1.115588702	0.634939366	1.074119055	2.806801717	4.358604533	0.35334984	0.096918319	0.39197147	1.519087503	1.10779935	0.417656188	0.791754935	0.354053675	1.243625457	1.187908546	0.332029287	0.475225264	1.300991264	0.285312283	1.510579346	3.92850138	0.184485155	2.74865072	0.740656593	0.708025364	0.653325413	0.931333794	2.026432875	1.150524747	0.527979817	2.591391581	0.901112996	1.161225614	1.062511241	1.189997353	3.561801466	5.77850194	2.509780928	0.594763655	3.300041473	7.08796037	1.202300978	5.114714565	0.817225944	3.442633952	0.643076253	0.521474864	0.63967364	4.151865387	0.90788387	1.777465294	0.863234835	3.629779791	2.282690394	3.684450058	0.0923958	1.374628901	0.623341008	0.938825493	3.56389776	2.195730868	1.004560231	11.55459963	0.788725428	2.587751571	0.80104355	2.67525476	5.799000737	1.248947675	0.334506848	1.786168353	1.338208603	1.204472318	6.047660605	0.83465997	0.339920075	0.365275023	1.251771747	3.432280859	3.094913735	2.879563643	0.472286388	2.467730454	2.810451618
B95	0.435961526	0.243097429	0.387763439	0.592496845	0.732121387	0.209798384	0.345259216	0.43529769	0.527251037	0.525835708	0.124045029	0.480622204	0.425611712	0.211241511	0.482508654	0.412408399	0.281022977	0.302997084	0.345398439	0.510103176	1.174737181	0.746027586	0.156130289	0.28501473	0.485138342	0.194163254	0.490479832	0.24432254	0.349556793	1.11173209	0.419945481	0.227403296	1.262489682	0.357002739	0.409856207	1.216328614	0.124118645	0.077234255	0.867299849	0.291652189	0.117875739	0.064688481	0.47657746	2.719732035	0.292476978	1.266095006	7.130373821	0.280541537	0.885905965	3.89465605	2.375441058	0.45421597	0.782192632	8.319695666	2.294007852	1.972667542	0.820084282	7.226056683	1.668072309	0.448837408	1.231467352	0.657256566	2.947689656	0.74635985	0.531171117	0.337283281	4.078130072	8.036912141	0.444064761	0.219462114	1.329245708	3.343281505	3.573867774	0.073182243	6.233736303	0.577977091	0.078882151	1.121172571	0.723115005	0	7.593709521	2.110852854	1.517182894	8.25048377	1.659406089	0.955726407	0.38523467	2.162897851	2.24739235	0.474454785	0.387970817	2.790234526	0.817714655	0.589738812	0.960692612	0.809335678	4.891532565	10.72148182	3.189994112	0.527024899	0.85073037	3.780413544
B96	0.035572759	0.11413264	0.025491213	0.006892645	0.046915387	0.142142185	0.270534163	0.049207133	0.034606869	0.042753401	0.05885263	0.009735026	0.02907238	0.089026038	0.037844548	0.014784545	0.062333687	0.021578565	0.085655744	0.068620739	0.018576221	0.03412815	0.017897793	0.034625424	0.024900851	0.054330956	0.052238895	0.014586988	0.029535226	0.071357433	0.027469193	0.02582383	0.017428469	0.068060331	0.213734134	0.015434674	0.066307229	0.036883482	0.073145494	0.04226249	0.021980846	0.028310598	0.024618881	0.864104359	0.055754615	1.174587108	2.798890378	0.078747633	2.666693517	1.174053845	0.83223362	0.059781441	0.670873644	3.99575178	2.764548514	3.803614054	1.185633132	1.766903338	0.778503872	0.04087969	3.270914638	0.129997211	1.232563181	1.03103523	0.04056228	0.065112673	1.030670763	2.458964572	0.181099119	0.116280499	0.500395768	0.84125027	1.210483037	0.08544718	2.961274464	0.08141703	0.069610168	0.963330723	0.101525865	0.974946347	4.991279765	1.49276636	0.495513573	4.296584456	0.983189436	0.436205125	0.08433082	0.800053801	3.517653534	0.632909492	0.032631964	4.603088466	0.959705902	0.008341776	2.2280135	0.084987178	5.342577677	3.634001286	2.30870149	0.297008331	1.748888377	5.064089996
B97	0.316161367	0.977669278	1.753176335	0.443125744	0.138421879	0.133356437	0.448276499	0.437380618	0.271249615	0.573945007	2.741260889	0.528378556	0.984197352	0.708943514	0.149209777	0.440438976	0.301640505	0.788062436	0.453285361	1.725460522	0.377900278	0.382251198	0.434277885	1.133369508	1.103092228	1.667329091	1.710986079	0.648367555	2.127289024	0.832915907	0.098297417	2.328240563	0.484519861	1.256122329	0.248834193	0.872689788	0.861160733	0.42001395	0.246426834	4.149926582	3.039106065	1.535860464	0.282693404	7.32041212	1.088530362	2.034977765	15.00793974	0.926104875	0.474612218	8.080403144	0.917934491	1.444732241	7.047538581	14.39716477	1.264700745	0.412142595	7.750997403	5.297707527	1.224164828	0.097861971	0.337878897	1.3884446	5.202852197	1.530081424	1.376064971	2.723121101	1.159227254	15.09700683	1.575586232	0.441256089	0.578683113	11.44607868	1.053088119	1.7977615	10.75884831	0.329151795	4.1998889	0.272388222	0.944831178	1.564886529	4.079553035	1.257236811	1.767449671	11.8856373	0.597879701	6.431973389	0.522968771	3.666743879	0.319980924	1.783933575	0.208271484	0.71421837	1.062708614	0.12272884	0.976658192	2.197262522	0.71663088	11.21852108	10.39948291	0.478169874	0.288969363	0.951511704
B98	0.001244045	0.014960212	0.003062482	0.000817852	0	0.011264303	0.330155775	0.006192696	0.003176786	0.019680641	0.009952673	0.00989899	0.001991263	0	0.001596519	0.009877373	0.006405563	0.053927954	0.00115833	0.000992329	0.012949698	0.003836568	0	0.008145045	0.00575893	0	0.024287362	0.005655074	0.002520795	0.005667694	0.045474259	0.245960409	0.001351235	0.00337109	0.009594523	0.05102358	0.07915609	0.004122348	0.003049568	0.001942242	0.021964616	0.01314549	0.002189534	0.88958127	0.02304379	1.108913245	2.732826535	0.019120493	2.735869589	1.19406296	0.818176073	0.032424405	0.676755114	3.923085519	2.828452648	3.696375213	1.22493848	1.619526448	0.74664046	0.030431789	3.37035369	0.029141589	1.177758939	1.0811882	0.013543322	0.065618659	1.027134412	2.520991816	0.190766308	0.220767171	0.497210941	0.81680443	1.2239865	0.00249862	2.926890105	0.005016813	0.0272449	1.020033709	0.067584023	0.988008748	5.287822892	1.519504393	0.508682147	4.388868214	0.998035327	0.470041099	0.073235646	0.800846792	3.679511081	0.685183981	0.009154556	4.606117438	0.977968922	0.003086777	2.34652515	0.064797629	5.198434248	3.578539421	2.307732097	0.307600675	1.807632162	5.251260119
B99	0.017551677	0.127190253	0.044341106	0.019504095	0.013100726	0.030692594	0.073477263	0.003109384	0.011155373	0.084181208	0.025739819	0.019633147	0.022290396	0.051491941	0.013091354	0.020856632	0.006085909	0.02245635	0.012600787	0.052340606	0.028671731	0.074382608	0.025324442	0.077868101	0.007427711	0.037273353	0.155866937	0.047791988	0.189807368	0.014403222	0.00975607	0.059233072	0.001872644	0.061279613	0.023491311	0.049516501	0.070117206	0.080808125	0.019141098	0.145600301	0.017363546	0.046409751	0.002838602	5.170025711	0.874895928	0.962553438	3.58653212	0.394078564	0.458622602	2.407526164	0.437308433	0.475005306	1.979332334	3.30922003	1.110412998	1.532642561	1.241946238	3.312008237	2.087142229	0.258316505	1.439482938	0.334407008	2.834757948	0.628318095	0.424152886	2.018581556	1.291704177	4.457560628	0.565973961	0.347504935	2.171315796	2.52552494	3.173152607	0.034134684	3.244198093	0.004904171	0.402736091	0.613263123	0.58972695	0.846727141	2.994327307	7.964350636	1.230553938	2.910212972	1.321966438	2.548552658	0.45750135	2.168814627	1.04279843	1.496775586	0.788250568	1.144271255	1.726573786	0.002912322	1.079792572	0.98924349	1.767164855	3.072582803	1.996691021	0.123360063	0.901971009	1.486525277
B100	0	0.162263568	0.02173647	0	0.051979447	0	0.295584444	0.007351163	0.010976105	0.02313256	0	0.011160753	0.066422198	0.21516437	0	0	0	0.081842495	0.034224943	0.012576109	0.008139131	0.022606527	0	0.166822436	0.009334062	0	0.023733304	0	0.041370838	0	0.034251673	0.157633347	0.025322319	0.021071824	0.028697212	0.025530218	0.038958456	0	0	0.151394039	0.032569856	0.032582898	0.007763873	0.902944688	0	0.972466526	3.198810999	0.13899236	2.650194963	1.115249563	0.749322658	0.027168852	0.700211032	4.184499608	3.111954345	4.30998154	1.30869216	1.808076828	0.795162991	0.023244227	3.496515221	0.053081996	1.112746711	1.014659027	0.006896267	0	1.069048458	2.412150075	0.159695855	0.114894777	0.369458687	0.700135405	1.196588774	0.039655424	2.82705285	0.051019246	0.068993546	0.843926016	0	0.905362726	6.170187502	1.486052472	0.45724809	4.332107315	1.117614666	0.365055503	0.047145312	0.656422747	4.050920349	0.643348494	0.010511495	5.026131003	0.825539128	0.029080923	2.325010264	0.066146084	5.339275897	3.788036407	2.741273575	0.338092618	2.013010343	6.12239748
