"N1260_1_1"	"N1261_1_1"	"N1262_1_1"	"N1263_1_1"	"N1264_1_1"	"N1265_1_1"	"N1266_1_1"	"N1267_1_1"	"N1268_1_1"	"N1269_1_1"	"N1270_1_1"	"N1271_2_2"	"N1272_2_2"	"N1273_2_2"	"N1274_2_2"	"N1275_1_1"	"N1276_1_1"	"N1277_1_1"	"N1279_2_2"	"N1280_2_2"	"N1282_2_2"	"N1283_2_2"	"N1284_2_2"	"N1285_1_1"	"N1286_2_2"	"N1287_1_1"	"N1288_2_2"	"N1290_2_2"	"N1291_2_2"	"N1292_2_2"	"N1293_2_2"	"N1294_2_2"	"N1295_1_1"	"N1296_1_1"	"N1297_2_2"	"N1298_2_2"	"N1299_2_2"	"N1300_2_2"	"N1301_2_2"	"N1302_2_2"	"N1307_1_1"	"N1308_1_1"	"N1309_2_2"	"CD6582_2_2"	"CD6584_1_1"	"CD6586_1_1"	"CD6591_2_2"	"CD6594_2_2"	"CD6595_1_1"	"CD6598_1_1"	"CD6601_1_1"	"CD6604_2_2"	"CD6608_2_2"	"CD6610_2_2"	"CD6620_1_1"	"CD6636_1_1"	"CD6643_1_1"	"CD6644_1_1"	"CD6645_1_1"	"CD6647_1_1"	"CD6649_1_1"	"CD6650_1_1"	"CD6651_1_1"	"CD6654_1_1"	"CD6657_1_1"	"CD6700_1_1"	"CD6703_1_1"	"CD6716_2_2"	"CD6722_1_1"	"CD6733_1_1"	"CD8049_2_2"	"CD8051_2_2"	"CD8059_2_2"	"CD8117_2_2"	"CD8118_2_2"	"CD8119_2_2"	"CD8122_2_2"	"CD8144_2_2"	"CD8145_1_1"	"CD8149_2_2"	"CD8185_2_2"	"CD8196_2_2"	"CD8197_2_2"	"CD8203_2_2"	"CD8211_2_2"	"CD8212_2_2"	"CD8234_2_2"	"CD8239_2_2"	"CD8243_2_2"	"CD8257_2_2"	"CD8264_2_2"	"CD8305_2_2"	"CD8313_2_2"	"CD8321_2_2"	"CD8330_2_2"	"CD8331_2_2"	"CD8350_2_2"	"CD8355_2_2"	"CD8367_2_2"	"CD8368_2_2"	"CD8376_2_2"	"CD8380_2_2"
"N1288_2_2"	18.8853123323038	48.2580931442262	19.6980464221442	23.7802288521267	503.100740515544	30.6826210590961	31.1059885432415	29.9503073608232	33.7375605953501	22.8197096405031	35.8169058602523	30.4849583618843	27.0637324982	36.5601948364071	22.0646197544574	25.9786335177265	28.9779378887555	45.1507074998899	27.3558366142078	27.2158035421108	37.550750224573	28.2471091064729	17.607255381912	28.6362725889415	33.091836630265	27.3133910984622	0	37.2774338827723	72.4871645624776	23.9773502074671	23.6066055426525	21.6147275411173	22.0137043881306	19.9076206167848	26.2577962550087	27.5938060750769	35.2574233341805	30.1911248506494	25.9331557744399	41.7427018713266	593.155343092616	820.3052687292	26.8202323212472	48.8775443138427	29.8791432737011	56.9327610350008	45.1522428032315	40.3140246942124	28.8122956143046	37.5852960517092	41.4199675519978	27.2288732361441	31.4951598292898	42.4927894209656	42.7000112974203	34.6103842680179	38.2079398396415	43.6565837183638	30.7132768422193	21.2750721394933	36.9420002372022	29.0380504093461	716.137130139247	35.4833436888986	26.9993566449317	39.0598815806769	34.6655892344304	50.195362549074	46.0281694963752	33.8580152657964	35.664844066148	34.6505972191339	43.7318596415497	33.2573575064695	46.9425528358982	27.485401517935	70.4813471906258	36.2286298920266	99.5388920355444	34.8308360110345	85.5810888275267	47.7826565070362	34.1958940407575	49.7668735085298	32.0521843527877	39.1980757919	31.3095820002632	54.6464705344438	43.9646815496942	28.1077405843829	42.512780973825	43.2198510817954	31.0465649217194	31.4345548999321	44.3015131010685	34.0485855701514	68.9875441802371	50.0167718345986	129.05089787833	29.4813957986519	47.0610561736368	45.0556173524226
"N1290_2_2"	38.253455703946	54.8609234804031	37.9921696405964	37.3798688541692	503.974555531648	36.2534949044155	37.6751720929536	34.4730210674217	44.5526063399632	39.1262608067762	38.7266779188306	37.6336279293642	33.8235788073735	41.5339149190207	38.1060282102901	34.4541381568168	35.0631627302175	53.1452008037255	33.6453523243844	31.5013964618762	44.3548332747019	29.349872046262	33.4647584369867	34.9419714138708	41.0767459771115	34.0552524547043	37.2774338827723	0	78.118921976259	31.0765142375297	39.3952523107585	39.6246906842858	40.9596414245702	37.8149678297695	35.2919334393697	28.6851684821889	37.643124980912	37.7669253847951	33.6608703808567	53.5756390974481	593.394756266147	820.446663212756	36.2946575108831	53.6022725639625	35.9680427802441	60.9792380047789	46.7101527564872	43.5945299196057	40.0161303435289	41.887596718919	43.857290516291	36.1967442166333	37.361936576996	46.0760353230921	44.7751124943464	39.7561756768449	42.2040649836774	46.8213581617967	42.5910285746006	38.9487339321237	41.3585686875371	36.6309119235439	715.011964013489	39.7581466001989	36.2570620253401	45.1189250367457	36.9527596401732	53.345541582212	50.3854284520751	40.2377642121966	41.5940813870896	44.3794086112927	44.2309199369664	40.4009622846264	49.3648224728834	33.2035126877678	73.9922066531085	40.1108757124972	101.709262451831	38.9645236031699	87.1280130075893	51.8371834268358	40.2494909426565	52.9081793331992	38.4056394039969	45.5466456714987	37.5150797655952	54.242958203722	49.1681164547241	44.2045645958292	47.7778719396307	46.4671110470987	36.2017920101559	38.6399692198123	43.6730900199671	41.4232215174086	74.933064236597	43.041813521753	129.084018272062	34.9674663117059	51.8492582986493	45.5323131192546
"N1291_2_2"	73.1161961231711	79.0556470264395	73.9320035918143	73.5767091123967	507.98010013004	71.3563499210492	72.3171087323514	74.3945890256514	78.7462961831587	74.7797730331675	74.1653655397718	74.1058319863983	72.2655396828362	72.8531470065063	73.8472518381819	71.3497942559158	70.9251705915132	85.2663231020293	71.7375833011985	71.9362086251408	78.2374326317103	74.7956428954219	73.5316422330619	70.9286711505775	73.9710233976795	69.5977810513464	72.4871645624776	78.118921976259	0	71.3647996629312	73.7606932960867	71.8261429494242	74.4474958095078	72.7603794342578	69.9502204332391	72.9500194327682	73.7109180801098	72.0454900516555	70.9237513864766	83.3874502927415	596.540685235479	822.956707097655	70.4564715745494	81.4237753535999	73.042712104897	89.7669636466046	79.9752048985069	76.6817531581883	76.3765136300138	76.3371816157986	78.3167589225216	70.8439734750596	73.0358232211304	78.6207228441353	78.7946102257938	74.2344832589979	76.4189522264229	79.2549957523091	74.2361223287964	73.5838178734302	75.5895523240457	71.4519984215754	719.074940942518	75.1084820288091	71.3191574535066	74.1823037819981	75.2343914554394	82.5418687762446	78.0428080807529	74.107048403858	74.4227574238855	76.4065089803856	78.1010163799383	70.187262563664	80.4666186558432	71.8338488851663	95.2988407340704	74.6025550230029	117.73328632305	74.8731118789184	106.465297099798	81.6691784137242	74.6546359894632	82.8811243914645	73.7905879385883	76.9151396193651	72.6158312237072	85.0317084798222	78.7799657339178	77.9656970209245	78.1323901436358	79.3149600730426	73.0153078884796	72.9181930310865	80.7997591524798	73.1412302818609	97.7423797230879	82.2726387810946	145.221204153946	72.6124191655737	80.8871844483848	79.647659305803
"N1292_2_2"	23.7238126017008	43.9765177694579	26.2327289684222	24.1815893779046	503.41474090349	24.8075426877364	25.9199695383549	24.4191456054655	35.0933252893898	28.4346435313301	29.1514270256636	25.2590906635179	18.1428273698657	31.6822374000471	25.6333937409342	21.2616089400391	22.7641108089911	52.5571228468565	18.9271844803353	19.3102096885208	37.6554559339318	22.0023623888379	23.0786273279841	21.1292408092069	29.6135616827551	19.1293173595444	23.9773502074671	31.0765142375297	71.3647996629312	0	24.6718900751911	26.18284186459	28.338911255774	23.7090031336012	17.5813677781663	18.7421087018756	30.2992978396041	20.182340617065	17.2344607733657	46.6205874751896	592.859082966755	820.140923062063	19.5319134017865	43.7883748294443	24.7119214063088	57.139225060397	39.9054506405887	35.4469824066342	31.3765916685967	33.5190969904389	36.0734855125422	19.0393659971066	23.5370788520549	37.6370506663813	37.8609191845228	28.0277787055917	33.2237341507723	38.0384613008677	31.991856153251	25.1133773313193	30.5011044761913	21.3923642988406	715.838658801422	29.6838883182881	19.0485836542792	33.8851365453762	28.6071302540874	45.928865786074	41.4917851291805	30.9280163928235	28.9413430433968	33.497235500827	40.0237994316973	28.0446264763243	42.2891707240276	19.037144665458	67.7757272512986	30.1925920999756	97.7118215186472	27.6645851462981	83.5882575765348	43.3636975947998	27.6980968516734	45.2883881911102	24.8855370015501	36.5370985660439	22.8503698075292	51.5435270462097	39.2106023649224	35.4466616796456	37.444229471042	38.0375617444389	23.5881935433393	23.4277512568472	38.3265560667645	27.438278400849	69.7268033624725	44.4699567742585	127.397480224547	20.9243527747245	42.2248042241671	40.2365493410255
"N1293_2_2"	20.7385867189749	48.8382998797739	21.901462427673	18.5008642693014	504.330023799164	29.7607541748327	28.2663876663022	27.8214810591487	34.2701957031186	24.7334389805083	31.3143673830065	27.5905337100285	25.373171623722	39.9195960520595	20.7021427511553	23.8677793444295	27.1126281564514	49.8554188307069	24.4338316804813	26.376668819593	40.0562240322292	28.9772163847184	20.6884242779089	27.0534564628329	32.9038910817371	25.9710656390062	23.6066055426525	39.3952523107585	73.7606932960867	24.6718900751911	0	22.4729854164413	21.9735519997688	20.8499859331119	22.8236612152828	27.6904049507393	35.2688420993406	28.0971438972793	24.6001497528635	49.7402766184348	594.273240796661	821.532130984251	22.9773442336069	47.2702128770346	27.7071790827582	55.1134272109199	44.7908667728651	38.7767774443447	26.4427293664183	36.1430996746981	39.5452992203312	24.1075254626189	28.8993599564044	40.744980117857	40.0677286096645	32.5573186261781	34.9293877552979	41.3471667033019	31.2520032574263	18.6251669652554	34.0657847020225	26.1990209411285	717.240450517877	31.4505703521329	25.2510548529347	38.5354847381867	32.2521622032715	48.7298945923581	44.5703300614551	32.3431591834753	32.9448594115605	34.3125456401611	43.940394756948	33.4897408999793	44.6431770553936	26.6609831717356	70.2516779039654	34.9315846195505	98.8454341455186	33.1052033002956	85.3450402193167	46.7884885700403	31.5536726970204	48.7637221984865	28.3514901726094	40.5492476516273	27.7889958889268	54.1517144657021	42.2005078728209	34.9852858487174	38.2949998202622	41.0071065752584	29.1634935825544	26.2225730840474	43.1849941875884	32.3850654294451	69.41535552083	49.8622650843845	128.62420576709	25.5779355177929	45.1774739914982	43.5909068509354
"N1294_2_2"	22.6981266967395	47.3748503524842	23.1333831714874	25.8073281229006	503.11112340433	28.6095031848102	28.3179921422157	31.6071170991163	34.6701261180615	26.9627921087474	33.3917759119334	32.8961427247537	27.265617926484	40.5343656909856	23.0434886429269	28.5333676357123	27.8985260915027	51.2764657075068	27.3790635154375	28.2777851796066	41.968227511844	32.4941463952189	21.9990346476511	28.3658557037499	33.2579850275515	24.3938798334522	21.6147275411173	39.6246906842858	71.8261429494242	26.18284186459	22.4729854164413	0	24.7423799694682	21.9547857791744	27.011697080459	28.3459916744797	35.8333381795379	28.2609800672447	26.886749457126	44.8496329767726	592.918744050233	820.144624517883	28.8042431694002	48.8676009246514	32.1791864354554	57.4675289305109	45.7283000014437	40.0371319870759	31.1211482256913	38.265115333403	41.386153654936	27.8896514052056	31.5127507816076	42.0633909224485	43.3754779404145	35.0273064324355	38.1067734962816	43.3305273902158	30.9072680989181	22.1192069779193	36.9802539018379	28.3966398162553	715.930553357411	35.9277822770847	26.5131523330127	35.6950819043325	35.3701260901827	50.230161403235	44.8082870589899	35.9567752840357	35.1689672709752	35.626136952852	44.9348548464479	30.6185692876708	45.8915389580412	27.6252126235129	70.0945443005986	34.2837541205571	98.3461585792252	35.0095858682712	86.0666014072983	47.5290753242808	34.4807289226485	49.2862899663182	31.8942026751165	42.1631082247161	31.1552607666294	55.1970182423812	44.9662842480405	34.2294542939848	42.6507968584429	43.1831177430819	31.4269365511937	31.5850967350055	46.0242535187547	35.1398268381208	69.6397959953437	50.50635888182	129.162098893663	29.4907115310526	47.1996749690025	45.4430173277823
"N1295_1_1"	18.9471125966081	51.3027099847851	23.8626967856205	23.8196458728598	504.293456588763	31.5558291644189	32.4117269932084	32.9038903091603	37.146191211991	25.4056706612344	36.4094161975214	32.2107109360066	30.5541702233202	43.0219862618164	23.0572922784268	28.5501543026171	28.2717787465075	51.1227477854009	27.1643077684178	28.5982755740015	39.5151044387379	34.0108123483453	20.7104351521927	29.2135775591401	32.113043373894	28.7910515775484	22.0137043881306	40.9596414245702	74.4474958095078	28.338911255774	21.9735519997688	24.7423799694682	0	20.8497097718002	25.9663142642155	30.7520188097036	39.3057526256798	30.4863022158412	26.5347776031691	48.9025496437208	594.398401282475	821.558087115207	26.7011111262648	48.4558222086452	29.8869680555285	56.356242572166	46.04559871512	42.3829724658744	26.402500835648	37.9574292868551	40.9064312370618	26.6308309629142	30.5717086768089	42.6512235294914	41.3018950320121	33.8269251708547	37.6302602583121	41.8056234778571	32.8437742570469	18.5831523425384	36.5102357968602	28.002142696387	717.241605876483	33.7694429897794	26.2684637316791	39.618636419032	34.3521883437422	49.5602019609081	45.6759619563101	34.5496258844918	33.6810544406364	34.736411178101	44.612944244948	36.0591968911941	45.9396713269734	27.3093314460495	70.9212752865888	36.699408783338	99.3904495895429	35.6229437490593	82.1083278772368	47.9093029693765	33.0057419185596	50.0696967372372	30.0261532549601	44.1516545888596	30.7427509895036	54.5751793760193	42.3901544328011	35.3454652226738	41.61530350226	42.1587045349106	31.7202327551275	29.5455968039725	42.501690102043	33.8116803838189	72.976693145843	50.5187243921368	129.075137364905	27.5526978725041	42.7456402791293	44.7507080823036
"N1296_1_1"	14.6780606693344	44.2200734095781	19.2280922139784	19.218120230542	503.049502314566	26.4170684670478	28.2730092624824	27.1356500111932	34.5336820571517	23.7670981363476	31.7108251708276	29.5016425937343	26.1816305131506	39.8752208688763	20.7930329143251	23.6496683055081	26.1766276129179	47.9138321034249	22.9694177215798	23.2763330195851	39.75039708781	30.8381921935535	18.8922608325628	22.2278540697055	32.2073823659558	21.9077065360796	19.9076206167848	37.8149678297695	72.7603794342578	23.7090031336012	20.8499859331119	21.9547857791744	20.8497097718002	0	23.7730445036909	27.4350528332646	36.7342213765853	25.9989564396947	22.4945402103357	45.3394312725136	592.939311337466	820.238751653069	24.1384508931357	46.8002527997204	27.8584224299441	55.0875604266213	43.8518626932585	37.9515309070889	27.0478434464262	36.0596389779143	38.9633174452834	23.7204121810864	28.6706848188766	40.0521977933478	39.6657040298053	32.5365059948265	35.7563381969457	41.1080730950032	31.2639359021044	17.6195576988459	34.5333834370895	24.9075336641878	715.938984733321	32.2643641592064	22.7525736524516	36.2822473469899	31.8599421892333	48.202473865586	43.6474641270228	33.0337429562249	32.6823067171213	33.1324111954773	42.5853882879361	31.3087413799927	45.370639495242	23.7466982947632	68.8309608251597	34.0891788334013	97.0901320684799	33.6814689916964	85.1311663493072	45.7406023352389	30.9142560798679	48.4525551357837	28.6678482895796	39.4254736366928	28.1138410618777	53.2176804355857	42.6014288366664	33.4195214042694	40.4700501057521	40.8571894974777	29.0356291946521	27.6017052441776	44.3956699479512	30.5391343639113	68.3108349925672	48.3460455108512	128.216728465071	25.2582397348269	44.8571836815316	43.0175097491719
"N1297_2_2"	24.8486698893276	47.6086317108625	28.868059207018	22.6232607948231	504.530186853591	23.1463599586142	23.6890010211899	22.3897478264748	33.9736266800753	27.7849499037486	27.4083762098246	21.6795997578989	17.4653667310143	34.0653598499319	26.525380015511	16.3089129310217	20.5361600234485	53.8879971744843	18.1256391120905	19.1587397225742	34.4820199729881	25.9717804008605	25.7569998933002	20.9567686159006	27.3519945677214	19.0643074744963	26.2577962550087	35.2919334393697	69.9502204332391	17.5813677781663	22.8236612152828	27.011697080459	25.9663142642155	23.7730445036909	0	21.8539748085734	30.4179362138741	20.7192159147557	15.5417009509521	49.2674516817253	594.040075362239	821.301210171814	13.5688282503418	43.9857670939835	20.8543443374112	56.1411766315884	41.3545865517343	33.4643856772355	29.0307726252309	32.0824415410676	35.1649202233588	16.9176136669952	21.8878422177019	37.3399176114551	36.2283919774975	27.1001680612373	30.4951721744966	36.9539961914645	31.7737906475672	23.6189431723164	29.2052651456164	15.9034231485654	716.993263165918	25.5845660174044	15.9935751375037	33.0458026121585	27.0078999295096	45.0363494353653	39.6938911012658	26.2655441825696	27.2442442577593	33.4189929455585	39.785910704649	27.849233430541	42.2957001231683	17.494184665001	67.0747545610466	30.6051452746609	97.1811302000623	28.149601347532	83.746263034676	42.9121553522809	25.4805684062689	45.5465636267308	20.8706673652615	35.0517461515585	21.6893585232446	50.247488279133	38.193207795224	39.8821922683332	34.3391905660546	36.5441859750123	22.6874160606432	19.4471048720506	40.0940491416934	27.0604964310083	69.2426368263385	46.3186689240844	127.409485822881	18.5132916158133	41.0180731878255	39.5023128069718
"N1298_2_2"	27.3858174769589	47.8922701550848	29.0175516840108	27.6449225352113	504.727070044753	25.7259542813356	26.8706638581343	24.6626855863272	39.8939126607321	31.1148646506392	28.8926276780043	27.2365172023175	23.9742382329364	35.3916572984315	28.8374218100093	23.7910643127203	25.0518177578249	51.0990888804057	22.3509928186685	20.4883897404966	37.1322911628234	22.4009154394817	25.1542862851199	22.2245558792819	31.9012297404393	22.7471957139059	27.5938060750769	28.6851684821889	72.9500194327682	18.7421087018756	27.6904049507393	28.3459916744797	30.7520188097036	27.4350528332646	21.8539748085734	0	30.4001110838385	24.2338904779669	21.1086006033883	45.4939608534505	594.143754002836	821.372446697327	24.126352665306	46.900433392096	27.3504913505757	58.7443996791624	41.1791822385407	37.9044135899661	33.718740535113	35.2591725385484	38.3080117604124	24.5413762198788	27.7910777206071	39.6643387213945	40.1954808719657	30.8490890741671	35.8153391319786	40.7863590046313	36.842680995302	29.4608660549636	33.0033282849591	25.20745193536	717.217623449421	32.7915476052037	24.7452900536938	36.7113763054094	30.3784294541482	46.7196869912225	43.6954777472197	32.1539628078253	32.1478760967628	36.2739331557837	42.0237724529583	31.3370754886546	43.7135810460374	22.4622880814906	69.2665714962506	32.6184345852577	98.9747394178212	32.3384504785185	85.1651726223778	45.2297549690748	31.6153190562629	47.1854343010045	28.1897712906279	39.4169400743825	27.7571283367498	53.2556281600312	41.1120271512491	38.1156425448096	40.362976614953	40.8012687762481	27.5286997329884	28.2298480865724	39.2799422234693	30.3554084871337	70.8961045850879	45.8375076200666	128.141745336558	25.9796550194748	45.0380350760237	41.7978813349647
"N1299_2_2"	36.4264279836163	49.887307473648	37.6904908588759	35.1243533441174	505.023311221776	30.4984657261939	31.2018655050861	31.2940505432986	43.6336941682333	37.8825128341899	34.864985943596	33.3669978433978	30.4425549552462	33.5809411345307	32.9999942521272	28.1495278689255	27.7222565189202	51.27989241658	31.6451576335953	29.9624753539961	39.9261164025797	29.7877734367134	35.5785429149352	30.5490501687522	32.3114925836028	31.4319948881495	35.2574233341805	37.643124980912	73.7109180801098	30.2992978396041	35.2688420993406	35.8333381795379	39.3057526256798	36.7342213765853	30.4179362138741	30.4001110838385	0	30.4329332269889	30.2183692095205	53.2207069331393	594.461881650966	821.695562313763	29.5064106825956	51.038085015784	31.8452629595719	62.2535868185417	46.834191354913	43.534118895758	40.7700685482061	41.1099038032729	45.7782637780816	33.3869422040147	37.1991979399495	46.2730701252739	47.4927831742324	38.6785967886622	41.2299066195388	47.1639537880865	41.8563838421068	38.2520494462196	41.1170709968683	34.5346710040587	717.534578208015	38.5057955512704	33.3737014146315	42.4911878965556	39.8823883162915	52.1658138924937	50.0718363229242	34.102698409339	40.4231485802243	43.4616329344183	47.6645356501557	36.7564756433076	49.0484810849928	32.568536040957	72.5504979931564	40.8580136781348	100.921057514824	34.2365934029463	87.6017580696884	51.632172821331	39.945186553835	52.9502360141023	37.1355632939938	43.1912998801716	36.6335387089608	57.0544952562901	45.4512049853995	43.3444139010361	45.0958676959326	47.5090413909342	35.6281287368307	36.2066361128789	44.3070718441046	39.6961996440949	75.7144806600627	52.8510567108908	130.409020638065	35.7943824253614	50.1148664046746	48.3394819760068
"N1300_2_2"	26.4782804037742	40.1943639122851	31.0474975331126	27.5808780107761	504.718124290287	25.1318453539874	26.761334777775	27.9952212413137	40.6607629833194	31.9551528906536	30.9496757596866	30.1601255385922	25.485482887556	37.1912971841781	28.086979070797	25.2514568944618	24.3045733290087	56.3044199958775	22.1392084413795	21.989549599905	40.7321685025156	30.162131576013	29.0535462098356	21.7765800797298	30.7071495547579	20.1551634902682	30.1911248506494	37.7669253847951	72.0454900516555	20.182340617065	28.0971438972793	28.2609800672447	30.4863022158412	25.9989564396947	20.7192159147557	24.2338904779669	30.4329332269889	0	18.6613876066919	50.873710094865	594.094237017469	821.432002296345	22.5166656676058	44.9313558286039	27.3782728938579	57.7837981173542	42.1095750288334	36.1533534964025	33.8316170401356	35.6177139949486	37.7522007395066	22.0113562045676	25.6456184846953	38.9794819049449	39.5333803566162	31.2944204234889	34.0559866203148	39.6856612912174	35.020720794174	27.1064902856428	32.7369874308632	23.1165210696018	717.091696728875	30.37193603548	20.434796632697	33.7364090116731	30.9497891123911	47.0111091706426	42.191126764437	32.4340926806713	30.8507432500923	35.7450732710969	42.3624016636073	30.5164033188575	44.06614990193	22.4507331839319	67.9665833946971	31.5304656248416	97.3476036547728	27.0127678863622	84.9164041585934	44.7551725828463	29.7682078826116	47.5636371858642	26.6297825939777	38.7697091791106	25.3458551917605	52.6674140179684	40.9054299096187	40.6447530595471	38.7912009446451	39.2884717300511	27.1932672622209	25.9335549387423	43.6889974001821	30.2918451513398	70.4284745143688	47.7962847327398	128.128972447329	24.5810930006589	43.5184092181592	41.6734444302002
"N1301_2_2"	23.0840426334901	42.7392978188381	28.4722807547931	24.3139939335626	504.505603955754	21.5796436026104	24.2240417804289	24.3012869459493	38.1425236822171	28.8504464659922	28.1476166838789	24.2838650579042	21.7000403365916	34.3990366284178	24.7013559748303	20.4328188289349	20.1104953545807	53.2070851583763	16.6516265294252	15.4771649209596	35.5828167843429	25.5038225916914	24.456472440377	19.585857929079	27.368268886678	15.9774167459191	25.9331557744399	33.6608703808567	70.9237513864766	17.2344607733657	24.6001497528635	26.886749457126	26.5347776031691	22.4945402103357	15.5417009509521	21.1086006033883	30.2183692095205	18.6613876066919	0	49.5575271498449	593.960601880195	821.307515934305	16.9240443583708	43.1815085548196	22.6697345440483	56.6719015997953	40.3180962426157	33.7261005940007	30.322788627719	32.0433051496283	35.3837736577638	16.7653820948435	22.3144562476677	36.839669741706	36.122823553846	27.7416227679145	31.8322703775998	37.1724550567304	31.9470266323836	23.8943900527975	29.4361916870048	18.1523910542935	716.96108569426	27.4382282739937	15.5506715736743	32.7405412241488	27.2833719303516	44.7010309855758	40.4977291606342	27.3099955377134	27.2650358885079	32.79053962619	39.43001333297	26.4809764681672	41.5878786912586	16.4491107178479	67.2421359284079	28.1243769946372	96.8961332954494	26.9676324476504	83.1134359077876	42.8041588097537	26.0991390993842	45.9036488776133	22.0405178457761	35.6893328154556	20.9039156051378	50.4855005123696	38.4218929885248	37.782186177929	35.9252576554629	36.8352503813906	23.0188881092747	21.6208634191231	40.90981676367	25.0915865363266	68.9366614872793	46.1886808237062	127.225220391844	18.3912383937867	40.9442439292743	38.7216393717473
"N1302_2_2"	46.2558738418976	62.9352515783528	40.6287233041272	48.0595755450811	504.410189480838	50.6200925715978	50.9201149301442	51.2993445019392	53.7192231165713	49.062242676314	53.5781191227373	52.5870250689229	45.5248731446209	48.5910258503083	47.6354119631909	48.4454386085169	50.1459151115872	62.7564848086777	48.8965891613525	49.1876992433619	57.7448447811425	50.3018502106723	45.1650510710297	48.9707075344458	52.1129731923299	47.590248801558	41.7427018713266	53.5756390974481	83.3874502927415	46.6205874751896	49.7402766184348	44.8496329767726	48.9025496437208	45.3394312725136	49.2674516817253	45.4939608534505	53.2207069331393	50.873710094865	49.5575271498449	0	593.919659145461	820.66937303525	50.4784653636987	64.3148941567042	51.7345394297308	71.9412422018022	60.7795168003995	58.1827649900756	52.567007619715	56.5383436283046	59.2132039625522	50.1562416348395	52.9181636467651	59.1466592581065	60.6955084074189	52.779539620624	57.1000407941208	60.2708110167133	50.7159059705887	49.0074938339846	54.6589817718151	51.5704939258486	716.840131535075	55.7090867182281	50.1951692880733	56.0086455090987	54.3759114553209	64.9326567275796	62.9968790484976	54.8835465968464	55.4928005208478	54.8851241969286	58.570116238518	50.0203127273294	62.2507998103049	49.8826873043631	78.9164868615906	55.8393013404629	108.279342105355	53.1441871728312	96.1376977794304	61.8223087171247	54.7445734508586	63.1289370484954	53.0482282572689	57.954098813377	52.9986581666331	69.0972060260559	61.6344284918396	51.5687860173301	60.9032103253056	61.3242942337825	51.2635948670573	52.934335603421	60.8026487401875	53.7798229829529	81.2963376560514	64.6579302657154	135.958844450636	51.9726514628496	63.7288082870998	61.4633499469036
"N1307_1_1"	594.242825257389	595.226750394293	594.026455555327	589.397145455023	94.0183748735721	594.084766743189	594.216581024382	593.063498791174	595.032111032334	580.32240798752	593.30195798286	593.109757728821	592.965447546125	593.433598577838	592.714378832376	592.186551432787	594.041249442213	595.723346045244	592.99570010528	594.090804092432	593.272913415935	592.886677152192	589.646002689721	594.037004272872	593.391581026739	592.463778244022	593.155343092616	593.394756266147	596.540685235479	592.859082966755	594.273240796661	592.918744050233	594.398401282475	592.939311337466	594.040075362239	594.143754002836	594.461881650966	594.094237017469	593.960601880195	593.919659145461	0	228.208128221754	594.03671427487	595.326125490631	594.071388947697	596.308315077553	595.044174612886	593.944549765763	593.778012794146	593.525131846449	594.832632379493	593.320144096481	594.20605678904	593.556931847604	594.92840708601	594.383115693714	594.559308534921	594.991016564141	593.955111717126	594.315119787011	594.51938592225	593.79431723873	136.283613976604	594.387272977015	592.758722665567	594.578932165679	594.447400396585	595.387428944783	595.102295701452	594.3525517018	593.234040633904	594.113647379151	593.971162187057	593.620528603696	595.170536937667	593.556348664184	596.443428036563	593.770570863138	600.32852856475	593.767529700231	599.602917818195	594.255926335219	593.217825797335	594.357528308904	594.220378265733	593.822580492064	593.190938118947	594.654944698949	594.160757120746	593.812595977782	594.159085146109	594.184390958878	593.242829267169	593.459648312186	594.068893030202	592.91683854837	597.782232946433	594.18273353382	607.192001557308	593.239592303206	595.252999097534	590.102919370563
"N1308_1_1"	821.430219481304	822.355533309678	821.210037175927	816.646048521409	318.634805259152	821.388173220862	821.517757437482	820.350358351453	822.077582768054	807.529880175062	820.554604379186	820.321675601844	820.204453962236	820.550993031989	819.963584055466	819.510142390623	821.417529411743	822.712341409548	820.24757622195	821.347635372221	820.325934883981	820.025254420988	816.860729863218	821.323329627544	820.517775262431	819.854943793122	820.3052687292	820.446663212756	822.956707097655	820.140923062063	821.532130984251	820.144624517883	821.558087115207	820.238751653069	821.301210171814	821.372446697327	821.695562313763	821.432002296345	821.307515934305	820.66937303525	228.208128221754	0	821.319490959837	822.314474630227	821.429240477498	823.102877218613	822.150347006797	821.064383079073	820.950137612643	820.776524320432	821.907174061942	820.609999040713	821.467881999941	820.710942152886	821.984030970011	821.586943344813	821.752478641145	822.005179608569	821.074123212586	821.542863838975	821.690048843681	821.096219875064	123.564302575382	821.578293920797	820.009059896228	821.747819358847	821.627255660642	822.35829924041	822.14562699394	821.594772416233	820.428196505317	821.293348092202	820.750337090958	820.832839548057	822.187207894386	820.769519906993	822.848861809004	821.033053220581	825.927896136217	820.920031324345	825.391688552289	821.237505716384	820.399477642262	821.258128228707	821.446217302035	820.964854964017	820.459240067756	821.423860209423	821.175353700444	820.86408599647	821.183781201058	821.226244903489	820.457381212601	820.742511844396	821.055900194454	820.215011911807	824.039463579278	821.061123237653	830.947967491044	820.469852331797	822.193625343376	817.127338773405
